time,settlement_1,settlement_2,settlement_3,settlement_4
2025/9/1 3:00,27.98,25.44,32.31,20.53
2025/9/1 3:10,27.98,25.5,32.31,20.49
2025/9/1 3:20,27.98,25.5,32.31,20.51
2025/9/1 3:30,27.98,25.5,32.33,20.51
2025/9/1 3:40,27.98,25.5,32.29,20.51
2025/9/1 3:50,27.96,25.5,32.31,20.51
2025/9/1 4:00,27.94,25.4,32.25,20.47
2025/9/1 4:10,27.96,25.48,32.29,20.49
2025/9/1 4:20,27.93,25.48,32.29,20.49
2025/9/1 4:30,27.93,25.46,32.29,20.47
2025/9/1 4:40,27.93,25.46,32.29,20.47
2025/9/1 4:50,27.91,25.44,32.29,20.47
2025/9/1 5:00,27.91,25.44,32.27,20.47
2025/9/1 5:10,27.91,25.44,32.27,20.47
2025/9/1 5:20,27.89,25.42,32.25,20.45
2025/9/1 5:30,27.89,25.42,32.2,20.45
2025/9/1 5:40,27.89,25.42,32.2,20.45
2025/9/1 5:50,27.87,25.42,32.16,20.34
2025/9/1 6:00,27.89,25.42,32.18,20.45
2025/9/1 6:10,27.89,25.44,32.2,20.45
2025/9/1 6:20,27.91,25.44,32.2,20.45
2025/9/1 6:30,27.93,25.46,32.21,20.45
2025/9/1 6:40,27.93,25.4,32.2,20.36
2025/9/1 6:50,27.94,25.48,32.21,20.47
2025/9/1 7:00,27.96,25.46,32.23,20.43
2025/9/1 7:10,28,25.56,32.25,20.51
2025/9/1 7:20,28.02,25.56,32.27,20.49
2025/9/1 7:30,28.06,25.6,32.31,20.53
2025/9/1 7:40,28.06,25.61,32.31,20.55
2025/9/1 7:50,28.1,25.75,32.33,20.59
2025/9/1 8:00,28.13,25.88,32.36,20.61
2025/9/1 8:10,28.21,25.92,32.36,20.61
2025/9/1 8:20,28.38,25.98,32.38,20.63
2025/9/1 8:30,28.43,25.98,32.4,20.59
2025/9/1 8:40,28.57,26.11,32.42,20.67
2025/9/1 8:50,28.75,26.15,32.44,20.69
2025/9/1 9:00,28.85,26.13,32.48,20.69
2025/9/1 9:10,28.89,26.15,32.55,20.71
2025/9/1 9:20,29.05,26.22,32.67,20.77
2025/9/1 9:30,29.24,26.45,32.76,20.79
2025/9/1 9:40,29.19,26.34,32.74,20.79
2025/9/1 9:50,29.24,26.49,32.8,20.83
2025/9/1 10:00,29.41,26.51,32.84,20.85
2025/9/1 10:10,29.49,26.53,32.82,20.81
2025/9/1 10:20,29.56,26.59,32.84,20.91
2025/9/1 10:30,29.52,26.55,32.91,20.93
2025/9/1 10:40,29.66,26.6,32.91,20.95
2025/9/1 10:50,29.68,26.62,32.87,20.93
2025/9/1 11:00,29.64,26.55,32.89,20.99
2025/9/1 11:10,29.64,26.57,32.87,20.97
2025/9/1 11:20,29.6,26.57,32.89,21.02
2025/9/1 11:30,29.71,26.66,32.99,21.06
2025/9/1 11:40,29.68,26.74,33.04,21.12
2025/9/1 11:50,29.6,26.64,32.99,21.12
2025/9/1 12:00,29.69,26.7,33.06,21.16
2025/9/1 12:10,29.81,26.74,33.02,21.14
2025/9/1 12:20,29.77,26.47,32.95,20.99
2025/9/1 12:30,29.75,26.72,33.06,21.18
2025/9/1 12:40,29.66,26.59,32.95,21.1
2025/9/1 12:50,29.56,26.51,32.95,21.2
2025/9/1 13:00,29.52,26.68,32.97,21.28
2025/9/1 13:10,29.52,26.59,33.04,21.38
2025/9/1 13:20,29.51,26.8,33.15,21.61
2025/9/1 13:30,29.47,26.53,33.06,21.52
2025/9/1 13:40,29.49,26.81,33.21,21.71
2025/9/1 13:50,29.47,26.7,33.1,21.6
2025/9/1 14:00,29.47,26.81,33.17,21.71
2025/9/1 14:10,29.45,26.87,33.23,21.89
2025/9/1 14:20,29.45,26.83,33.21,21.83
2025/9/1 14:30,29.41,26.85,33.29,21.89
2025/9/1 14:40,29.45,26.8,33.25,21.79
2025/9/1 14:50,29.45,26.89,33.44,21.87
2025/9/1 15:00,29.47,26.87,33.51,21.87
2025/9/1 15:10,29.47,26.87,33.55,21.99
2025/9/1 15:20,29.41,26.81,33.59,22.07
2025/9/1 15:30,29.41,26.87,33.57,22.09
2025/9/1 15:40,29.39,26.8,33.57,22.07
2025/9/1 15:50,29.39,26.87,33.51,22.03
2025/9/1 16:00,29.41,26.91,33.51,21.97
2025/9/1 16:10,29.39,26.83,33.47,22.03
2025/9/1 16:20,29.36,26.64,33.46,21.93
2025/9/1 16:30,29.37,26.76,33.47,21.97
2025/9/1 16:40,29.19,26.8,33.47,21.97
2025/9/1 16:50,29.19,26.66,33.38,21.83
2025/9/1 17:00,29.17,26.66,33.36,21.77
2025/9/1 17:10,29.13,26.4,33.27,21.54
2025/9/1 17:20,29.13,26.57,33.25,21.6
2025/9/1 17:30,29.13,26.57,33.12,21.44
2025/9/1 17:40,29.11,26.57,33.14,21.44
2025/9/1 17:50,29.02,26.49,33.12,21.42
2025/9/1 18:00,29,26.43,33.08,21.4
2025/9/1 18:10,28.98,26.4,33.1,21.32
2025/9/2 7:20,28,25.52,32.29,20.61
2025/9/2 7:30,28.02,25.54,32.31,20.63
2025/9/2 7:40,28.04,25.56,32.33,20.65
2025/9/2 7:50,28.08,25.73,32.35,20.67
2025/9/2 8:00,28.1,25.88,32.38,20.69
2025/9/2 8:10,28.21,25.98,32.4,20.71
2025/9/2 8:20,28.4,26.07,32.4,20.75
2025/9/2 8:30,28.55,26.15,32.44,20.77
2025/9/2 8:40,28.62,26.26,32.36,20.79
2025/9/2 8:50,28.9,26.43,32.5,20.81
2025/9/2 9:00,29.07,26.51,32.52,20.83
2025/9/2 9:10,29.07,26.51,32.63,20.85
2025/9/2 9:20,29.22,26.57,32.7,20.91
2025/9/2 9:30,29.24,26.47,32.85,20.93
2025/9/2 9:40,29.26,26.57,32.87,20.95
2025/9/2 9:50,29.22,26.55,32.85,20.97
2025/9/2 10:00,29.28,26.62,32.97,20.95
2025/9/2 10:10,29.45,26.7,32.99,21.04
2025/9/2 10:20,29.41,26.62,32.93,21.06
2025/9/2 10:30,29.45,26.66,32.97,21.1
2025/9/2 10:40,29.45,26.66,32.95,21.12
2025/9/2 10:50,29.41,26.64,32.95,21.16
2025/9/2 11:00,29.41,26.64,32.97,21.18
2025/9/2 11:10,29.43,26.62,32.99,21.2
2025/9/2 11:20,29.41,26.64,32.93,21.24
2025/9/2 11:30,29.39,26.62,32.99,21.26
2025/9/2 11:40,29.36,26.64,32.99,21.24
2025/9/2 11:50,29.39,26.68,33.02,21.16
2025/9/2 12:20,29.34,26.57,32.99,21.32
2025/9/2 12:30,29.28,26.55,32.95,21.34
2025/9/2 12:40,29.24,26.45,32.93,21.36
2025/9/2 12:50,29.22,26.47,32.89,21.36
2025/9/2 13:00,29.19,26.45,32.89,21.32
2025/9/2 13:10,29.21,26.4,32.87,21.32
2025/9/2 13:20,29.17,26.26,32.85,21.28
2025/9/2 13:30,29.15,26.43,32.84,21.3
2025/9/2 13:40,29.13,26.24,32.8,21.2
2025/9/2 13:50,29.02,26.34,32.8,21.28
2025/9/2 14:00,29.02,26.36,32.8,21.28
2025/9/2 14:10,28.98,26.26,32.76,21.26
2025/9/2 14:20,29,26.28,32.74,21.2
2025/9/2 14:30,29,26.26,32.76,21.22
2025/9/2 14:40,28.98,26.34,32.76,21.26
2025/9/2 14:50,28.85,26.36,32.78,21.26
2025/9/2 15:00,28.85,26.36,32.74,21.3
2025/9/2 15:10,28.87,26.4,32.82,21.3
2025/9/2 15:20,28.85,26.4,32.84,21.36
2025/9/2 15:30,28.83,26.34,32.82,21.32
2025/9/2 15:40,28.85,26.05,32.84,21.34
2025/9/2 15:50,28.83,26.38,32.84,21.36
2025/9/2 16:00,28.81,26.34,32.74,21.24
2025/9/2 16:10,28.81,26.24,32.72,21.24
2025/9/2 16:20,28.79,26.3,32.7,21.22
2025/9/2 16:30,28.79,26.26,32.68,21.2
2025/9/2 16:40,28.77,26.24,32.67,21.16
2025/9/2 16:50,28.77,26.24,32.65,21.14
2025/9/2 17:00,28.73,26.22,32.65,21.12
2025/9/2 17:10,28.73,26.2,32.65,21.12
2025/9/2 17:20,28.73,26.2,32.65,21.12
2025/9/2 17:30,28.73,26.19,32.63,21.08
2025/9/2 17:40,28.73,26.19,32.61,21.08
2025/9/2 17:50,28.72,26.17,32.57,21.06
2025/9/2 18:00,28.64,26.11,32.57,21.02
2025/9/2 18:10,28.62,26.09,32.55,20.99
2025/9/2 18:20,28.58,26.13,32.53,20.99
2025/9/3 8:10,27.93,25.37,32.21,20.61
2025/9/3 8:20,27.93,25.39,32.23,20.61
2025/9/3 8:30,27.93,25.42,32.21,20.61
2025/9/3 8:40,27.91,25.39,32.21,20.61
2025/9/3 8:50,27.89,25.37,32.2,20.61
2025/9/3 9:00,27.87,25.35,32.18,20.51
2025/9/3 9:10,27.85,25.33,32.2,20.59
2025/9/3 9:20,27.85,25.33,32.2,20.59
2025/9/3 9:30,27.85,25.27,32.2,20.57
2025/9/3 9:40,27.83,25.31,32.2,20.61
2025/9/3 9:50,27.83,25.27,32.18,20.51
2025/9/3 10:00,27.85,25.31,32.2,20.59
2025/9/3 10:10,27.85,25.33,32.18,20.57
2025/9/3 10:20,27.85,25.1,32.06,20.51
2025/9/3 10:30,27.85,25.31,32.08,20.57
2025/9/3 10:40,27.83,25.31,32.1,20.57
2025/9/3 10:50,27.83,25.29,32.1,20.53
2025/9/3 11:00,27.81,25.27,32.1,20.49
2025/9/3 11:10,27.72,25.23,32.06,20.22
2025/9/3 11:20,27.7,25.23,32.08,20.08
2025/9/3 11:30,27.72,25.27,32.06,20.1
2025/9/3 11:40,27.74,25.25,32.08,20.14
2025/9/3 11:50,27.74,25.1,32.1,20.14
2025/9/3 12:00,27.74,25.1,32.08,20.06
2025/9/3 12:10,27.74,25.08,32.08,20.08
2025/9/3 12:20,27.7,24.99,32.06,20.1
2025/9/3 12:30,27.68,24.99,32.03,19.77
2025/9/3 12:40,27.68,25.1,32.06,19.47
2025/9/3 12:50,27.66,25.14,32.01,19.35
2025/9/3 13:00,28.28,25.6,31.8,17.54
2025/9/3 13:10,28.72,26.05,31.76,17.35
2025/9/3 13:20,28.79,26.11,31.74,17.47
2025/9/3 13:30,28.77,26.05,31.78,17.79
2025/9/3 13:40,28.73,26.13,31.8,18.01
2025/9/3 13:50,28.92,26.24,32.33,18.21
2025/9/3 14:00,29.05,26.3,32.33,18.31
2025/9/3 14:10,29.11,26.28,32.35,18.33
2025/9/3 14:20,29.15,26.3,32.36,18.35
2025/9/3 14:30,29.17,26.36,32.38,18.37
2025/9/3 14:40,29.17,26.4,32.38,18.43
2025/9/3 14:50,29.05,26.3,32.4,19.1
2025/9/3 15:00,29.07,26.3,32.44,19.47
2025/9/3 15:10,29.02,26.38,32.46,19.82
2025/9/3 15:20,28.85,26.32,32.46,19.98
2025/9/3 15:30,28.87,26.15,32.46,20.16
2025/9/3 15:40,28.75,26.26,32.48,20.51
2025/9/3 15:50,28.72,25.82,32.5,20.57
2025/9/3 16:00,28.6,25.73,32.52,20.85
2025/9/3 16:10,28.38,25.8,32.52,20.97
2025/9/3 16:20,28.4,25.8,32.46,20.85
2025/9/3 16:30,28.4,25.77,32.48,20.85
2025/9/3 16:40,28.38,25.82,32.5,20.85
2025/9/3 16:50,28.38,25.79,32.5,20.85
2025/9/3 17:00,28.38,25.77,32.61,20.79
2025/9/3 17:10,28.26,25.79,32.63,20.83
2025/9/3 17:20,28.26,25.79,32.65,20.85
2025/9/3 17:30,28.17,25.8,32.65,20.87
2025/9/3 17:40,28.19,25.82,32.68,20.85
2025/9/3 17:50,28.21,25.67,32.67,20.91
2025/9/3 18:00,28.23,25.86,32.74,20.91
2025/9/3 18:10,28.23,25.84,32.74,20.91
2025/9/3 18:20,28.38,25.86,32.72,20.91
2025/9/4 7:30,28.64,25.67,32.57,20.65
2025/9/4 7:40,28.64,25.67,32.59,20.67
2025/9/4 7:50,28.64,25.67,32.55,20.67
2025/9/4 8:00,28.62,25.63,32.57,20.65
2025/9/4 8:10,28.6,25.65,32.57,20.65
2025/9/4 8:20,28.6,25.6,32.55,20.61
2025/9/4 8:30,28.6,25.65,32.57,20.63
2025/9/4 8:40,28.58,25.63,32.57,20.63
2025/9/4 8:50,28.58,25.63,32.55,20.59
2025/9/4 9:00,28.58,25.61,32.57,20.59
2025/9/4 9:10,28.57,25.63,32.55,20.57
2025/9/4 9:20,28.6,25.67,32.55,20.61
2025/9/4 9:30,28.62,25.67,32.55,20.57
2025/9/4 9:40,28.62,25.67,32.55,20.59
2025/9/4 9:50,28.62,25.52,32.5,20.57
2025/9/4 10:00,28.64,25.73,32.55,20.57
2025/9/4 10:10,28.77,25.75,32.53,20.57
2025/9/4 10:20,28.83,25.9,32.52,20.55
2025/9/4 10:30,28.9,25.9,32.48,20.51
2025/9/4 10:40,28.92,26,32.52,20.49
2025/9/4 10:50,28.94,26.07,32.63,20.49
2025/9/4 11:00,29,26.05,32.63,20.49
2025/9/4 11:10,29.05,25.96,32.61,20.45
2025/9/4 11:20,29.11,26.13,32.74,20.55
2025/9/4 11:30,29.13,26.11,32.8,20.57
2025/9/4 11:40,29.13,26.15,32.78,20.59
2025/9/4 11:50,29.13,26.01,32.8,20.57
2025/9/4 12:00,29.11,26.07,32.78,20.59
2025/9/4 12:10,29.11,26.13,32.8,20.59
2025/9/4 12:20,29.11,26.11,32.76,20.53
2025/9/4 12:30,29.11,26.13,32.76,20.57
2025/9/4 12:40,29.11,26.05,32.74,20.53
2025/9/4 12:50,29.09,26.09,32.76,20.57
2025/9/4 13:00,29.11,26.09,32.82,20.59
2025/9/4 13:10,29.11,26.15,32.84,20.63
2025/9/4 13:20,29.11,26.15,32.84,20.65
2025/9/4 13:30,29.13,26.03,32.78,20.55
2025/9/4 13:40,29.13,26.17,32.85,20.67
2025/9/4 13:50,29.13,26.15,32.85,20.63
2025/9/4 14:00,29.15,26.17,32.85,20.69
2025/9/4 14:10,29.17,26.2,32.87,20.67
2025/9/4 14:20,29.15,26.19,32.87,20.67
2025/9/4 14:30,29.17,26.17,32.87,20.67
2025/9/4 14:40,29.17,26.22,32.89,20.67
2025/9/4 14:50,29.17,26.22,32.89,20.69
2025/9/4 15:00,29.17,26.2,32.87,20.69
2025/9/4 15:10,29.17,26.2,32.85,20.67
2025/9/4 15:20,29.17,26.22,33.04,20.67
2025/9/4 15:30,29.15,26.22,33.19,20.47
2025/9/4 15:40,29.19,26.47,33.34,20.57
2025/9/4 15:50,29.19,26.47,33.4,20.67
2025/9/4 16:00,29.19,26.47,33.42,20.67
2025/9/4 16:10,29.17,26.43,33.47,20.69
2025/9/4 16:20,29.17,26.45,33.46,20.67
2025/9/4 16:30,29.19,26.49,33.46,20.67
2025/9/4 16:40,29.19,26.47,33.47,20.67
2025/9/4 16:50,29.19,26.47,33.47,20.67
2025/9/4 17:00,29.19,26.49,33.49,20.69
2025/9/4 17:10,29.21,26.49,33.51,20.69
2025/9/4 17:20,29.22,26.49,33.49,20.67
2025/9/4 17:30,29.22,26.45,33.51,20.71
2025/9/4 17:40,29.22,26.51,33.53,20.73
2025/9/4 17:50,29.22,26.51,33.53,20.73
2025/9/4 18:00,29.22,26.53,33.53,20.73
2025/9/4 18:10,29.22,26.55,33.53,20.73
2025/9/5 8:30,29.51,26.72,34.04,20.77
2025/9/5 8:40,29.52,26.72,34,20.77
2025/9/5 8:50,29.52,26.76,34.04,20.79
2025/9/5 9:00,29.54,26.76,34.04,20.79
2025/9/5 9:10,29.54,26.72,34.17,20.79
2025/9/5 9:20,29.54,26.78,34.17,20.81
2025/9/5 9:30,29.54,26.78,34.19,20.81
2025/9/5 9:40,29.56,26.78,34.19,20.83
2025/9/5 9:50,29.56,26.81,34.21,20.85
2025/9/5 10:00,29.58,26.81,34.21,20.85
2025/9/5 10:10,29.58,26.81,34.21,20.85
2025/9/5 10:20,29.58,26.8,34.17,20.81
2025/9/5 10:30,29.6,26.85,34.23,20.87
2025/9/5 10:40,29.62,26.87,34.3,20.91
2025/9/5 10:50,29.73,26.87,34.3,20.91
2025/9/5 11:00,29.73,26.7,34.3,20.91
2025/9/5 11:10,29.75,26.87,34.32,20.91
2025/9/5 11:20,29.75,26.74,34.3,20.83
2025/9/5 11:30,29.77,26.85,34.28,20.91
2025/9/5 11:40,29.77,26.91,34.43,20.95
2025/9/5 11:50,29.79,26.91,34.43,20.95
2025/9/5 12:00,29.79,26.93,34.45,20.97
2025/9/5 12:10,29.81,26.72,34.4,20.99
2025/9/5 12:20,29.83,26.97,34.49,20.99
2025/9/5 12:30,29.84,26.99,34.49,21.02
2025/9/5 12:40,29.86,26.8,34.51,21.04
2025/9/5 12:50,29.92,26.87,34.51,21.06
2025/9/5 13:00,29.96,27.12,34.57,21.1
2025/9/5 13:10,29.94,27.1,34.55,21.02
2025/9/5 13:20,29.96,27.18,34.58,21.12
2025/9/5 13:30,29.96,27.2,34.58,21.12
2025/9/5 13:40,29.96,27.14,34.57,21.1
2025/9/5 13:50,29.96,27.16,34.58,21.1
2025/9/5 14:00,29.94,27.16,34.64,21.08
2025/9/5 14:10,29.94,27.12,34.66,21.06
2025/9/5 14:20,29.94,27.16,34.68,21.1
2025/9/5 14:30,29.94,27.25,34.96,21.1
2025/9/5 14:40,30.07,27.31,34.9,21.14
2025/9/5 14:50,30.07,27.31,34.96,21.14
2025/9/5 15:00,30.09,27.29,34.98,21.14
2025/9/5 15:10,30.13,27.35,35.02,21.18
2025/9/5 15:20,30.13,27.35,35.02,21.2
2025/9/5 15:30,30.44,27.35,35.02,21.18
2025/9/5 15:40,30.58,27.31,35.02,21.14
2025/9/5 15:50,30.56,27.29,35.17,21.14
2025/9/5 16:00,30.74,27.25,35.21,21.06
2025/9/5 16:10,30.83,27.39,35.21,21.08
2025/9/5 16:20,30.95,27.44,35.24,21.12
2025/9/5 16:30,30.95,27.48,35.26,21.12
2025/9/5 16:40,30.97,27.48,35.26,21.08
2025/9/5 16:50,30.97,27.48,35.24,21.12
2025/9/5 17:00,30.91,27.48,35.24,21.12
2025/9/5 17:10,30.91,27.5,35.26,21.14
2025/9/5 17:20,30.93,27.4,35.45,21.16
2025/9/5 17:30,30.93,27.52,35.45,21.16
2025/9/5 17:40,30.93,27.5,35.43,21.16
2025/9/5 17:50,30.91,27.5,35.43,21.14
2025/9/5 18:00,30.91,27.44,35.41,21.14
2025/9/5 18:10,30.91,27.46,35.39,21.12
2025/9/5 18:20,30.91,27.46,35.39,21.12
2025/9/5 18:40,30.77,27.44,35.39,21.12
2025/9/5 18:50,30.77,27.5,35.37,21.06
2025/9/5 19:00,30.77,27.42,35.39,21.08
2025/9/5 19:10,30.68,27.61,35.41,21.12
2025/9/5 19:20,30.68,27.61,35.39,21.1
2025/9/5 19:30,30.56,27.48,35.39,21.1
2025/9/5 19:40,30.54,27.61,35.37,21.22
2025/9/5 19:50,30.4,27.54,35.37,21.2
2025/9/5 20:00,30.4,27.75,35.34,21.18
2025/9/5 20:10,30.4,27.73,35.37,21.28
2025/9/5 20:20,30.25,27.77,35.36,21.22
2025/9/5 20:30,30.27,27.79,35.36,21.26
2025/9/5 20:40,30.27,27.79,35.39,21.32
2025/9/5 20:50,30.25,27.77,35.39,21.24
2025/9/5 21:00,30.27,27.79,35.39,21.3
2025/9/5 21:10,30.27,27.79,35.39,21.3
2025/9/5 21:20,30.29,27.77,35.41,21.32
2025/9/5 21:30,30.29,27.79,35.39,21.32
2025/9/5 21:40,30.27,27.8,35.39,21.26
2025/9/5 21:50,30.27,27.79,35.39,21.26
2025/9/5 22:00,30.27,27.71,35.37,21.26
2025/9/5 22:10,30.27,27.79,35.37,21.36
2025/9/5 22:20,30.25,27.75,35.37,21.38
2025/9/5 22:30,30.27,27.77,35.37,21.42
2025/9/5 22:40,30.25,27.77,35.36,21.42
2025/9/5 22:50,30.25,27.75,35.36,21.48
2025/9/5 23:00,30.25,27.75,35.36,21.56
2025/9/5 23:10,30.23,27.73,35.36,21.56
2025/9/5 23:20,30.23,27.75,35.34,21.58
2025/9/5 23:30,30.23,27.75,35.34,21.58
2025/9/5 23:40,30.23,27.63,35.34,21.58
2025/9/5 23:50,30.23,27.75,35.34,21.58
2025/9/6 0:00,30.23,27.73,35.28,21.56
2025/9/6 0:10,30.23,27.73,35.32,21.56
2025/9/6 0:20,30.23,27.73,35.32,21.58
2025/9/6 0:30,30.23,27.73,35.32,21.56
2025/9/6 0:40,30.23,27.73,35.32,21.58
2025/9/6 0:50,30.23,27.73,35.3,21.56
2025/9/6 1:00,30.21,27.73,35.3,21.56
2025/9/6 1:10,30.21,27.73,35.3,21.56
2025/9/6 1:20,30.21,27.71,35.3,21.56
2025/9/6 1:30,30.21,27.73,35.3,21.56
2025/9/6 1:40,30.21,27.71,35.3,21.56
2025/9/6 1:50,30.21,27.73,35.3,21.56
2025/9/6 2:00,30.21,27.73,35.3,21.56
2025/9/6 2:10,30.21,27.73,35.3,21.56
2025/9/6 2:20,30.21,27.73,35.3,21.56
2025/9/6 2:30,30.21,27.73,35.3,21.56
2025/9/6 2:40,30.21,27.71,35.3,21.56
2025/9/6 2:50,30.21,27.73,35.3,21.54
2025/9/6 3:00,30.21,27.56,35.28,21.48
2025/9/6 3:10,30.21,27.73,35.3,21.56
2025/9/6 3:20,30.21,27.73,35.28,21.56
2025/9/6 3:30,30.21,27.73,35.3,21.56
2025/9/6 3:40,30.21,27.73,35.3,21.56
2025/9/6 3:50,30.21,27.73,35.3,21.56
2025/9/6 4:00,30.21,27.73,35.28,21.56
2025/9/6 4:10,30.21,27.73,35.28,21.56
2025/9/6 4:20,30.21,27.71,35.28,21.56
2025/9/6 4:30,30.19,27.71,35.28,21.54
2025/9/6 4:40,30.19,27.71,35.28,21.54
2025/9/6 4:50,30.19,27.71,35.3,21.56
2025/9/6 5:10,30.19,27.71,35.28,21.54
2025/9/6 5:20,30.17,27.69,35.28,21.54
2025/9/6 5:30,30.17,27.67,35.26,21.52
2025/9/6 5:40,30.15,27.69,35.26,21.52
2025/9/6 5:50,30.17,27.67,35.26,21.52
2025/9/6 6:00,30.17,27.67,35.26,21.52
2025/9/6 6:10,30.17,27.67,35.26,21.5
2025/9/6 6:20,30.17,27.69,35.26,21.52
2025/9/6 6:30,30.19,27.71,35.28,21.52
2025/9/6 6:40,30.19,27.71,35.28,21.52
2025/9/6 6:50,30.21,27.71,35.28,21.52
2025/9/6 7:00,30.21,27.65,35.28,21.54
2025/9/6 7:10,30.21,27.71,35.28,21.54
2025/9/6 7:20,30.19,27.71,35.28,21.54
2025/9/6 7:30,30.21,27.73,35.3,21.56
2025/9/6 7:40,30.23,27.73,35.3,21.56
2025/9/6 7:50,30.23,27.73,35.32,21.58
2025/9/6 8:00,30.25,27.79,35.34,21.6
2025/9/6 8:10,30.27,27.79,35.36,21.6
2025/9/6 8:20,30.29,27.8,35.37,21.61
2025/9/6 8:30,30.29,27.82,35.37,21.65
2025/9/6 8:40,30.35,27.86,35.41,21.67
2025/9/6 8:50,30.5,27.88,35.52,21.67
2025/9/6 9:00,30.48,27.86,35.52,21.69
2025/9/6 9:10,30.5,27.88,35.52,21.69
2025/9/6 9:20,30.52,27.88,35.47,21.71
2025/9/6 9:30,30.52,27.9,35.51,21.71
2025/9/6 9:40,30.52,27.98,35.56,21.73
2025/9/6 9:50,30.56,28.01,35.58,21.77
2025/9/6 10:00,30.62,28.09,35.6,21.79
2025/9/6 10:10,30.66,28.09,35.6,21.79
2025/9/6 10:20,30.64,28.09,35.73,21.77
2025/9/6 10:30,30.62,28.11,35.75,21.79
2025/9/6 10:40,30.64,28.13,35.77,21.77
2025/9/6 10:50,30.66,28.4,35.77,21.79
2025/9/6 11:00,30.64,28.34,35.77,21.77
2025/9/6 11:10,30.64,28.3,35.75,21.79
2025/9/6 11:20,30.64,28.28,35.73,21.73
2025/9/6 11:30,30.62,28.3,35.73,21.67
2025/9/6 11:40,30.64,28.26,35.75,21.77
2025/9/6 11:50,30.66,28.32,35.75,21.77
2025/9/6 12:00,30.64,28.15,35.71,21.69
2025/9/6 12:10,30.64,28.3,35.71,21.71
2025/9/6 12:20,30.64,28.13,35.73,21.73
2025/9/6 12:30,30.62,28.3,35.73,21.75
2025/9/6 12:40,30.64,28.32,35.75,21.71
2025/9/6 12:50,30.81,28.32,35.73,21.75
2025/9/6 13:00,30.81,28.3,35.77,21.77
2025/9/6 13:10,30.83,28.34,35.79,21.81
2025/9/6 13:20,30.83,28.36,35.81,21.79
2025/9/6 13:30,30.85,28.36,35.79,21.75
2025/9/6 13:40,30.83,28.36,35.79,21.81
2025/9/6 13:50,30.83,28.36,35.83,21.81
2025/9/6 14:00,30.85,28.36,35.84,21.81
2025/9/6 14:10,30.85,28.36,35.84,21.83
2025/9/6 14:20,30.85,28.38,35.86,21.83
2025/9/6 14:30,30.87,28.38,35.86,21.83
2025/9/6 14:40,30.87,28.36,35.86,21.83
2025/9/6 14:50,30.91,28.36,35.88,21.85
2025/9/6 15:00,30.93,28.36,35.84,21.81
2025/9/6 15:10,30.93,28.3,35.81,21.83
2025/9/6 15:20,30.93,28.36,35.88,21.85
2025/9/6 15:30,30.91,28.24,35.81,21.77
2025/9/6 15:40,30.91,28.36,35.88,21.81
2025/9/6 15:50,30.89,28.36,35.88,21.87
2025/9/6 16:00,30.89,28.24,35.88,21.89
2025/9/6 16:10,30.91,28.34,35.94,21.91
2025/9/6 16:20,30.97,28.62,36.28,22.15
2025/9/6 16:30,30.99,28.62,36.36,22.19
2025/9/6 16:40,30.97,28.57,36.32,22.13
2025/9/6 16:50,30.97,28.59,36.36,22.11
2025/9/6 17:00,30.95,28.53,36.28,22.11
2025/9/6 17:10,30.95,28.45,36.22,22.07
2025/9/6 17:20,30.93,28.45,36.22,22.05
2025/9/6 17:30,30.93,28.47,36.2,22.03
2025/9/6 17:40,30.93,28.43,36.2,21.99
2025/9/6 17:50,30.91,28.4,36.16,21.97
2025/9/6 18:00,30.87,28.36,36.12,21.95
2025/9/6 18:10,30.83,28.32,36.1,21.93
2025/9/6 18:20,30.83,28.28,36.04,21.89
2025/9/6 18:30,30.81,28.3,36.06,21.87
2025/9/6 18:40,30.79,28.28,36.02,21.83
2025/9/6 18:50,30.77,28.26,35.96,21.81
2025/9/6 19:00,30.75,28.24,35.98,21.75
2025/9/6 19:10,30.75,28.2,35.98,21.73
2025/9/6 19:20,30.75,28.11,35.92,21.73
2025/9/6 19:30,30.74,28.07,35.94,21.75
2025/9/6 19:40,30.74,28.2,35.92,21.69
2025/9/6 19:50,30.74,28.19,35.96,21.73
2025/9/6 20:00,30.72,28.2,35.94,21.71
2025/9/6 20:10,30.72,28.2,35.92,21.71
2025/9/6 20:20,30.72,28.19,35.94,21.71
2025/9/6 20:30,30.72,28.19,35.94,21.69
2025/9/6 20:40,30.7,28.19,35.92,21.69
2025/9/6 20:50,30.7,28.17,35.92,21.67
2025/9/6 21:00,30.7,28.17,35.92,21.69
2025/9/6 21:10,30.7,28.17,35.92,21.65
2025/9/6 21:20,30.7,28.17,35.92,21.67
2025/9/6 21:30,30.68,28.15,35.9,21.65
2025/9/6 21:40,30.68,28.15,35.9,21.65
2025/9/6 21:50,30.68,28.11,35.9,21.63
2025/9/6 22:00,30.68,28.13,35.88,21.63
2025/9/6 22:10,30.68,28.15,35.9,21.63
2025/9/6 22:20,30.68,28.15,35.88,21.63
2025/9/6 22:30,30.68,28.15,35.88,21.63
2025/9/6 22:40,30.68,28.13,35.88,21.63
2025/9/6 22:50,30.68,28.11,35.88,21.63
2025/9/6 23:00,30.68,28.07,35.84,21.6
2025/9/6 23:10,30.66,28.13,35.86,21.61
2025/9/6 23:20,30.66,28.03,35.81,21.6
2025/9/6 23:30,30.66,28.05,35.84,21.56
2025/9/6 23:40,30.64,28.11,35.86,21.61
